request_id,timestamp,prompt_id,model_id,gpu_id,p_tokens,running_req_count,waiting_req_count,kv_cache_usage_perc,ttft_avg,itl_avg,e2e_avg,ttft_s,tpot_s_per_token,latency_s,d_tokens,pattern_type,arrival_rate
8a169ec4-8514-424d-936f-acd3ee4c00ca,2025-11-11T12:36:37.503337,13,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,12,1.0,0.0,0.2790697674418605,0.021543264389038086,0.01061242155265063,0.0,0.026766061782836914,0.010938423020499093,0.3330419063568115,28,poisson,5.0
34e7f113-1ed4-4eab-8fb9-5c1233851072,2025-11-11T12:36:37.723384,7,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,7,0.0,0.0,0.0,0.0,0.0,0.0,0.02033519744873047,0.005174043537241168,2.9436697959899902,565,poisson,5.0
8cbfda9e-a0d8-45a9-b900-4fc4e4628342,2025-11-11T12:36:39.009689,14,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,1137,2.0,0.0,0.002603369065849903,0.0,0.01362564068287611,1.9460089206695557,0.053075313568115234,0.011238520720909381,1.6826608180999756,145,poisson,5.0
3a77c3c0-2c74-466f-88eb-cdf069b00613,2025-11-11T12:36:39.973241,19,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,10,1.0,0.0,0.003280032800327959,0.0,0.005338297952682926,0.0,0.02274918556213379,0.006017783630725949,1.316572666168213,215,poisson,5.0
15cc9210-6d15-40e4-86b6-f528a56f2298,2025-11-11T12:36:40.136055,10,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,10,3.0,0.0,0.14655436447166925,0.04731297492980957,0.01305268984640751,0.0,0.07231402397155762,0.012093019222753435,4.462080001831055,363,poisson,5.0
c6e9fd0a-b209-4118-b657-95de2312c3ae,2025-11-11T12:36:40.235745,15,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,10,2.0,0.0,0.002603369065849903,0.0,0.01362564068287611,1.9460089206695557,0.04578280448913574,0.011195779314228133,2.9007065296173096,255,poisson,5.0
8da4fa9b-606c-444f-b03f-7ac504fa28f2,2025-11-11T12:36:40.333892,12,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,10588,0.0,0.0,0.0,0.0,0.0,0.0,0.08322477340698242,0.010898174364355546,3.527047872543335,316,poisson,5.0
27f0bcc9-f1b5-4d5e-ad33-b145e0b50e39,2025-11-11T12:36:40.403640,18,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,9,3.0,0.0,0.016998468606431838,0.01415109634399414,0.011615133232389314,1.306868314743042,0.03274679183959961,0.011454660681229604,2.7475013732910156,237,poisson,5.0
6ffcecf6-cfd9-46ab-bb32-b30e9900c784,2025-11-11T12:36:40.482398,17,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,11,2.0,0.0,0.280470720089661,0.014073848724365234,0.010655613836999506,0.0,0.03724551200866699,0.009252025473932302,3.016397714614868,322,poisson,5.0
c1ed6b80-5fcb-4431-b9af-671e6a35c747,2025-11-11T12:36:40.509568,16,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,7,1.0,0.0,0.006765067650676526,0.0,0.005032344207660679,0.0,0.021564960479736328,0.005933529964208151,3.1485352516174316,527,poisson,5.0
ae6ad5d4-a7aa-43d9-bb45-b1e65b23f112,2025-11-11T12:36:44.296344,8,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,9,1.0,0.0,0.0001249011199466743,0.008758068084716797,0.004855809062171508,0.0,0.03911948204040527,0.008111039797465006,0.08778572082519531,6,poisson,12.0
2467d6c7-edca-4ba2-b699-b305122d92a7,2025-11-11T12:36:44.687556,1,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,9946,0.0,0.0,0.0,0.0,0.0,0.0,0.3258974552154541,0.018072537013462613,0.9584362506866455,35,poisson,12.0
79eecd7b-3b7e-40ea-8b7f-1345f3fd39ba,2025-11-11T12:36:44.894447,14,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,1137,2.0,0.0,0.11992154665172317,0.0,0.018983464248759567,0.6604187488555908,0.08251285552978516,0.017473578453063965,0.11746001243591309,2,poisson,12.0
d257ec53-6258-48f0-9e5c-6399ee64317c,2025-11-11T12:36:44.967371,13,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,2.0,0.0,0.0027565084226646164,0.0,0.006527240396881441,0.0,0.03582763671875,0.010077210033641142,0.20714020729064941,17,poisson,12.0
399430e9-050f-4dfc-a62e-f43a97fd02aa,2025-11-11T12:36:46.032999,4,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,5,0.0,0.0,0.0,0.0,0.0,0.0,0.03022909164428711,0.00870889089840315,2.041982889175415,231,poisson,12.0
c510bbca-a3f4-4cd7-a241-df19d452a0c6,2025-11-11T12:36:46.158976,5,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,14,1.0,0.0,0.0001249011199466743,0.008758068084716797,0.004855809062171508,0.0,0.031746864318847656,0.015356544319909947,2.043454170227051,131,poisson,12.0
8fc75d69-24be-4ff9-a4dd-f1a6c04ec1a5,2025-11-11T12:36:46.621165,0,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,30,0.0,0.0,0.0,0.14981009165445963,0.00754838901785655,1.733406666914622,0.27638816833496094,0.013173824578673396,2.897979259490967,199,poisson,12.0
eb463b14-c2dd-419d-8fb0-6ee044adb8d4,2025-11-11T12:36:46.990941,18,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,9,2.0,0.0,0.11992154665172317,0.0,0.018983464248759567,0.6604187488555908,0.048307180404663086,0.011008783672632796,2.007870674133301,178,poisson,12.0
491b01e4-2c92-4401-9e72-56c7afd16b46,2025-11-11T12:36:47.217687,17,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02228999137878418,0.005661060874211468,2.3376638889312744,409,poisson,12.0
30ab7abf-f1ce-47fe-ad64-f77c05afffd7,2025-11-11T12:36:47.347985,2,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,6,0.0,0.0,0.0,0.0,0.0,0.0,0.2792506217956543,0.012485933303833009,3.5880229473114014,265,poisson,12.0
9ec9bc24-77dd-4a9a-b6c7-9b8ab4da1219,2025-11-11T12:36:47.397916,19,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,10,2.0,0.0,0.11992154665172317,0.0,0.018983464248759567,0.6604187488555908,0.0455324649810791,0.010695550608080487,2.345075845718384,215,poisson,12.0
c3081f72-3ef1-442d-80e4-91c7221c0e03,2025-11-11T12:36:47.732392,10,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,10,1.0,0.0,0.0001249011199466743,0.008758068084716797,0.004855809062171508,0.0,0.08670234680175781,0.012780670953993632,3.3968961238861084,259,poisson,12.0
a6d54a1d-3633-4c64-b7f7-69c4f0399688,2025-11-11T12:36:47.826088,11,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,10,1.0,0.0,0.0001249011199466743,0.008758068084716797,0.004855809062171508,0.0,0.04767632484436035,0.012610810143607003,3.4021518230438232,266,poisson,12.0
4ad3df5f-da77-47cb-8570-7c178311914b,2025-11-11T12:36:47.936812,12,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,10588,5.0,0.0,0.019817644364877762,0.0207766056060791,0.009147493931603558,0.05762887001037598,0.8849472999572754,0.009891311327616373,3.4369056224823,258,poisson,12.0
65a2956a-e00f-4d43-a772-2682418e4fa7,2025-11-11T12:36:48.095787,3,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,0.0,0.0,0.0,0.0,0.0,0.0,0.13374710083007812,0.009827347902151255,4.221923828125,416,poisson,12.0
1cf95ce3-3a7b-4340-adef-addcb2087c52,2025-11-11T12:36:48.441771,16,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,7,2.0,0.0,0.0027565084226646164,0.0,0.006527240396881441,0.0,0.0417635440826416,0.011309676532503924,3.615621328353882,316,poisson,12.0
c4798b35-f9ea-46ca-b3b7-b5b35363b1ca,2025-11-11T12:36:49.448857,15,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,10,0.0,0.0,0.0,0.0,0.0,0.0,0.019486427307128906,0.004557291510069898,4.645137310028076,1015,poisson,12.0
ab3ad3b0-ae2a-4d27-846d-3497b325c009,2025-11-11T12:36:54.472826,6,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,4712,2.0,0.0,0.23564023536004486,0.021408796310424805,0.018045682925730944,0.0,0.0693666934967041,0.010313715184888533,10.300572156906128,992,poisson,12.0
9ed8b585-d135-47a7-b2f9-32ba56c68d80,2025-11-11T12:36:54.483468,7,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,7,1.0,0.0,0.0001249011199466743,0.008758068084716797,0.004855809062171508,0.0,0.04289436340332031,0.010006296786161929,10.279335975646973,1023,poisson,12.0
b64b5cb2-ef49-4eff-bce2-b09ad282c11d,2025-11-11T12:36:54.496020,9,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,9610,1.0,0.0,0.0001249011199466743,0.008758068084716797,0.004855809062171508,0.0,0.09433412551879883,0.010615817379876265,10.189976453781128,951,poisson,12.0
7e4eaae7-414c-414a-8413-56c1b09b8b70,2025-11-11T12:36:58.295494,8,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,9,3.0,0.0,0.0033622863547212445,0.007229010264078776,0.004896055743534198,0.0,0.024555683135986328,0.014113128185272217,0.19391322135925293,12,microburst,5.0
d006b1d7-8aaf-46a2-99ee-8f857dba149a,2025-11-11T12:36:58.867236,14,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,1137,3.0,0.0,0.0033622863547212445,0.007229010264078776,0.004896055743534198,0.0,0.5266010761260986,0.01831189791361491,0.5815367698669434,3,microburst,5.0
7924fb41-679a-40c6-989b-751fadb55cc0,2025-11-11T12:36:59.035693,4,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,5,0.0,0.0,0.0,0.0,0.0,0.0,0.06514835357666016,0.008293660606924944,1.118443250656128,127,microburst,5.0
5a2411cb-3a6c-4e10-8c03-fa31947dd884,2025-11-11T12:36:59.607196,7,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,7,0.0,0.0,0.0,0.0,0.0,0.0,0.052457571029663086,0.007992335905631384,1.5869860649108887,192,microburst,5.0
2908ce32-412d-4cae-abde-009d6a2c8ba8,2025-11-11T12:36:59.957646,13,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,0.0,0.0,0.0,0.0,0.0,0.0,1.494328498840332,0.018263079903342506,1.6952223777770996,11,microburst,5.0
51fb4fb4-46c0-4157-998c-d7852ea03970,2025-11-11T12:37:00.361766,16,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,7,1.0,0.0,6.245055997333715e-05,0.00995779037475586,0.006178397196345031,0.0,0.039722442626953125,0.008269411325454713,2.024381160736084,240,microburst,5.0
136868c1-8768-459e-a075-19ce095cd3e1,2025-11-11T12:37:00.504883,6,Qwen/Qwen2.5-0.5B-Instruct-AWQ,NVIDIA GeForce RTX 3090,4712,0.0,0.0,0.0,0.0,0.0,0.0,0.0788872241973877,0.007819928419895662,2.518704891204834,312,microburst,5.0
3f3e5076-48b2-4a06-b38f-aef8f1874d4e,2025-11-11T12:37:00.955907,3,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,12,0.0,0.0,0.0,0.0,0.0,0.0,0.07393312454223633,0.016443755745229143,3.050252914428711,181,microburst,5.0
55749c2e-58ed-4343-87af-ebfcb7c0c33a,2025-11-11T12:37:01.314722,5,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,14,0.0,0.0,0.0,0.0,0.0,0.0,0.03942084312438965,0.015376427206575595,3.376105546951294,217,microburst,5.0
672789b2-b640-4090-bf7d-f0c3da5e3de3,2025-11-11T12:37:01.524589,0,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,30,0.0,0.0,0.0,0.0,0.0,0.0,0.26787328720092773,0.014982447845523368,3.818713426589966,237,microburst,5.0
427985b2-4cc9-4088-bc96-f775c7956a53,2025-11-11T12:37:01.971560,9,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,9610,3.0,0.0,0.0033622863547212445,0.007229010264078776,0.004896055743534198,0.0,0.6957592964172363,0.013623495554101878,3.856410264968872,232,microburst,5.0
f29b6dd6-b77b-4eec-a6c3-a72bbd8d524e,2025-11-11T12:37:02.022116,19,Qwen/Qwen1.5-0.5B-Chat-GPTQ-Int4,NVIDIA GeForce RTX 3090,10,3.0,0.0,0.0033622863547212445,0.007229010264078776,0.004896055743534198,0.0,0.45375633239746094,0.01274065649698651,3.6644017696380615,252,microburst,5.0
