request_id,timestamp,prompt_id,model_id,gpu_id,p_tokens,running_req_count,waiting_req_count,kv_cache_usage_perc,ttft_avg,itl_avg,e2e_avg,ttft_s,tpot_s_per_token,latency_s,slo_flag,d_tokens
e50fce5f-1956-4ab1-8a77-92e4cfd2192f,2025-11-06T11:10:22.316854,unified_chip2/62554,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,7,1.0,0.0,0.0008608321377331363,0.007194240887959798,0.003914124931120977,0.8335886478424073,0.015452146530151367,0.0044041436149160245,1.0151927471160889,0,227
fd52b564-c282-4a76-9f31-d93d61077d34,2025-11-06T11:10:22.925006,unified_chip2/165459,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,7,0.0,0.0,0.0,0.005353848139444987,0.0022936508196732953,0.5825662612915039,0.016002655029296875,0.0023774267679237456,0.6079819202423096,0,249
0b24fd83-aa5e-429f-b5ad-d682b5ff8295,2025-11-06T11:10:23.537027,unified_chip2/159912,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,11,0.0,0.0,0.0,0.005353848139444987,0.0022936508196732953,0.5825662612915039,0.014172077178955078,0.0025218760413962577,0.6118566989898682,0,237
6c36c6cf-a11d-4bb4-b64f-7d2dcede30eb,2025-11-06T11:10:24.135736,unified_chip2/4822,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,6,0.0,0.0,0.0,0.005353848139444987,0.0022936508196732953,0.5825662612915039,0.014359474182128906,0.0022999442468477987,0.5985453128814697,0,254
e59187fb-7219-455f-8ab7-b51af8faecad,2025-11-06T11:10:24.747106,unified_chip2/36959,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,8,1.0,0.0,0.0005738880918221279,0.006256750651768276,0.003931421475520111,0.459442138671875,0.018585205078125,0.003977316337943878,0.6112053394317627,0,149
c1e97374-e72a-4cda-a62e-8bff73486097,2025-11-06T11:10:25.683030,dolly_15k/classification/302,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,28,1.0,0.0,0.0005738880918221279,0.006256750651768276,0.003931421475520111,0.459442138671875,0.017043590545654297,0.004639920562204689,0.9357478618621826,0,198
c4d6fe46-f14e-4de3-afc6-338103334b6f,2025-11-06T11:10:26.298334,unified_chip2/62960,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,10,0.0,0.0,0.0,0.005353848139444987,0.0022936508196732953,0.5825662612915039,0.017559289932250977,0.0023902339935302735,0.6151177883148193,0,250
9d8cc1c2-e912-4762-8df3-2541ce4dec30,2025-11-06T11:10:27.325114,unified_chip2/40884,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,53,1.0,0.0,0.0005738880918221279,0.006256750651768276,0.003931421475520111,0.459442138671875,0.018827438354492188,0.004478689829508464,1.0265326499938965,0,225
86b3f387-8333-4b8d-a7ee-6cec0f79da5c,2025-11-06T11:10:27.671021,itwgpt4/707,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,12,1.0,0.0,0.0011477761836441447,0.007237593332926433,0.00394084217548891,0.8436261812845866,0.017129182815551758,0.004381351470947266,0.3457305431365967,0,75
9150d94a-4cf3-41aa-9fd2-359db16b0378,2025-11-06T11:10:28.283770,unified_chip2/57513,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,13,0.0,0.0,0.0,0.005584836006164551,0.0023244363391616693,0.598332941532135,0.0159146785736084,0.002349001216137503,0.6125609874725342,0,254
c3d84e3b-4303-48eb-ae57-b169c9f7c712,2025-11-06T11:10:28.397849,unified_chip2/9347,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,10,1.0,0.0,0.0011477761836441447,0.007237593332926433,0.00394084217548891,0.8436261812845866,0.016878604888916016,0.004411589015613903,0.11393356323242188,0,22
dc0b1d42-94a2-42af-b644-941d9e81e850,2025-11-06T11:10:29.049468,unified_chip2/118634,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,8,0.0,0.0,0.0,0.005584836006164551,0.0023244363391616693,0.598332941532135,0.015018463134765625,0.002767239446225374,0.6514835357666016,0,230
89b7bcd8-e419-4057-97ac-390b60dbf47d,2025-11-06T11:10:29.661826,unified_chip2/44714,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,44,0.0,0.0,0.0,0.005584836006164551,0.0023244363391616693,0.598332941532135,0.01275014877319336,0.00247701041954608,0.6121866703033447,0,242
6e1e15ac-a76b-4fb0-8a1a-5daaf7601d30,2025-11-06T11:10:30.262527,unified_chip2/36078,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,6,0.0,0.0,0.0,0.005584836006164551,0.0023244363391616693,0.598332941532135,0.013962984085083008,0.002365173832062752,0.6005260944366455,0,248
9e594345-b65e-48b2-9188-5c6a2ee50201,2025-11-06T11:10:31.285555,unified_chip2/122643,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,7,1.0,0.0,0.0011477761836441447,0.007237593332926433,0.00394084217548891,0.8436261812845866,0.018136978149414062,0.004051280598486623,1.0228545665740967,0,248
cb4ab9a4-0152-41df-8841-0f2c6cc8f6ee,2025-11-06T11:10:31.386497,unified_chip2/57143,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,6,0.0,0.0,0.0,0.005584836006164551,0.0023244363391616693,0.598332941532135,0.016074419021606445,0.002646811306476593,0.10077238082885742,0,32
74be01ad-8208-4110-85c5-9ce05da92c9f,2025-11-06T11:10:32.345961,itwgpt4/46788,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,8,1.0,0.0,0.0011477761836441447,0.007237593332926433,0.00394084217548891,0.8436261812845866,0.01716899871826172,0.0039753903819538874,0.959336519241333,0,237
a9a7c4e0-2d19-41ae-a20b-4c8a7b1b22fd,2025-11-06T11:10:32.958096,unified_chip2/76549,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,6,0.0,0.0,0.0,0.005385208129882813,0.0023794787661030803,0.5060539245605469,0.015584468841552734,0.002329600043594837,0.611962080001831,0,256
23879b19-0b3d-4c67-8ccb-ce4403e1646e,2025-11-06T11:10:33.976247,unified_chip2/104933,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,64,1.0,0.0,0.0005738880918221279,0.006787776947021484,0.003950386041074534,0.6164833903312683,0.0182950496673584,0.004365383797857959,1.017967939376831,0,229
da200f4e-ecb2-4852-9c57-e58146d231af,2025-11-06T11:10:34.592722,unified_chip2/22757,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,14,0.0,0.0,0.0,0.005385208129882813,0.0023794787661030803,0.5060539245605469,0.016316890716552734,0.0025749800031277244,0.6162872314453125,0,233
a3cb0b0a-3c4d-4589-b62f-591a44e3cb97,2025-11-06T11:10:35.190085,unified_chip2/89859,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,13,0.0,0.0,0.0,0.005385208129882813,0.0023794787661030803,0.5060539245605469,0.013415098190307617,0.0022982912739430827,0.5971810817718506,0,254
96d0ed35-2583-429a-b4f8-efd3867ad3c4,2025-11-06T11:10:35.466008,dolly_15k/classification/1817,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,17,1.0,0.0,0.0005738880918221279,0.006787776947021484,0.003950386041074534,0.6164833903312683,0.019062280654907227,0.004074304822891477,0.2757434844970703,0,63
c2ca3b5d-8777-42dd-97a3-5ae144258117,2025-11-06T11:10:36.482448,unified_chip2/30984,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,13,1.0,0.0,0.0005738880918221279,0.006787776947021484,0.003950386041074534,0.6164833903312683,0.016922950744628906,0.004163982470830282,1.0162787437438965,0,240
4c3acd39-7854-44ba-ad96-d8d4d9eb5cdd,2025-11-06T11:10:37.145105,itwgpt4/46898,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,4,1.0,0.0,0.0005738880918221279,0.006787776947021484,0.003950386041074534,0.6164833903312683,0.01678919792175293,0.004748020101996029,0.6625199317932129,0,136
139070a4-8027-4d62-ac3f-ea99d8751650,2025-11-06T11:10:38.165145,unified_chip2/163265,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,21,1.0,0.0,0.00043041606886662365,0.0069165825843811035,0.00392390313293023,0.80638587474823,0.016562938690185547,0.003981331984202067,1.0198585987091064,0,252
f41a5e6a-7024-45bb-a55b-6fe4ca128703,2025-11-06T11:10:38.769062,itwgpt4/18236,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,20,0.0,0.0,0.0,0.005539099375406901,0.002326720283713703,0.59879469871521,0.016319751739501953,0.0025428466466598182,0.6037173271179199,0,231
5355d22c-135b-42e4-8102-57e93aa0d0a7,2025-11-06T11:10:39.203319,unified_chip2/63463,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,10,1.0,0.0,0.00043041606886662365,0.0069165825843811035,0.00392390313293023,0.80638587474823,0.018489360809326172,0.00388398348728073,0.43407559394836426,0,107
01bf1036-bf31-4e31-bc1b-c55c68e2fb1f,2025-11-06T11:10:40.213167,unified_chip2/33943,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,7,1.0,0.0,0.00043041606886662365,0.0069165825843811035,0.00392390313293023,0.80638587474823,0.015654325485229492,0.004141812523206075,1.0096893310546875,0,240
bd8df37c-019a-48e6-ad9a-de611191093a,2025-11-06T11:10:41.222885,unified_chip2/35857,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,17,1.0,0.0,0.00043041606886662365,0.0069165825843811035,0.00392390313293023,0.80638587474823,0.01694345474243164,0.00390799683848704,1.0095746517181396,0,254
8938b6f7-4c92-47b8-ad97-d942c87b37eb,2025-11-06T12:12:30.531180,unified_chip2/138502,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,6,0.0,0.0,0.0,0.0,0.0,0.0,0.028119564056396484,0.006495985873909884,1.1454291343688965,0,172
5e30fe08-2653-436d-b68e-b0537b683444,2025-11-06T12:12:30.638340,unified_chip2/124975,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,4,3.0,0.0,0.0014347202295552641,0.08048780759175618,0.006736691439679514,0.0,0.027622222900390625,0.006401762670400191,0.9686813354492188,0,147
48d663a8-e924-4533-abf9-8b490f96da7e,2025-11-06T12:12:30.702068,unified_chip2/163360,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,15,3.0,0.0,0.0014347202295552641,0.08048780759175618,0.006736691439679514,0.0,0.017659425735473633,0.006329252802092454,1.1189494132995605,0,174
f5b39613-0f2c-4acf-907a-7b9271fb31b7,2025-11-06T12:12:30.942852,unified_chip2/36818,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,26,0.0,0.0,0.0,0.0,0.0,0.0,0.22598505020141602,0.006398235738036121,1.806349277496338,0,247
c04cddae-8fd8-4098-95fd-12cb7edf7e1e,2025-11-06T12:12:31.010454,unified_chip2/123944,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,20,0.0,0.0,0.0,0.0,0.0,0.0,0.25844240188598633,0.006702386266816922,1.9072294235229492,0,246
16dd7bbc-813d-4cd2-8f91-cf95eaaca368,2025-11-06T12:12:31.015908,unified_chip2/57496,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,10,0.0,0.0,0.0,0.0,0.0,0.0,0.1417224407196045,0.0067083641765563464,1.7919800281524658,0,246
5fac4cf6-9777-4849-9d34-45f1b41323b4,2025-11-06T12:12:31.153831,itwgpt4/39594,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,8,3.0,0.0,0.0014347202295552641,0.08048780759175618,0.006736691439679514,0.0,0.019890785217285156,0.006587066611305612,1.6271350383758545,0,244
82f3cbae-6264-4690-982f-33e621bee170,2025-11-06T12:12:31.334013,unified_chip2/64221,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,9,6.0,0.0,0.01047345767575325,0.0,0.006679306696804071,1.0328516960144043,0.029227018356323242,0.00673529213550044,0.3727269172668457,0,51
6b337bb1-48c1-47f8-8ca6-ee230e3d7cd6,2025-11-06T12:12:31.472266,itwgpt4/46667,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,13,1.0,0.0,0.002147898128260217,0.0,0.006022928631864488,0.0,0.0184326171875,0.006514990282624135,1.6667251586914062,0,253
3d9f158c-6412-419e-b9b8-9692667f1a20,2025-11-06T12:12:31.573995,unified_chip2/111844,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,14,1.0,0.0,0.002147898128260217,0.0,0.006022928631864488,0.0,0.019171476364135742,0.006493988446891308,1.6816325187683105,0,256
b34f5c0a-df95-410f-84c2-d6de1e32124b,2025-11-06T12:12:31.599020,itwgpt4/36587,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,21,3.0,0.0,0.007057379564283539,0.0,0.006150664459611918,0.0,0.03203940391540527,0.007204026532319426,1.2062957286834717,0,163
f4df8e49-4233-47a1-b0fd-22c42f35d114,2025-11-06T12:12:31.728659,unified_chip2/84465,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,17,8.0,0.0,0.010903873744619763,0.011656999588012695,0.006334201859062363,0.0,0.0258486270904541,0.006751437981923421,1.24110746383667,0,180
934ed5e1-7cf0-4ec2-ae66-3710a1c064ae,2025-11-06T12:12:31.786767,unified_chip2/26842,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,13,6.0,0.0,0.005595408895265441,0.014932632446289062,0.0061768011197208764,0.0,0.025913000106811523,0.006940320867006896,1.7193512916564941,0,244
f51fe0f1-9d7a-4983-a333-9e5a80724519,2025-11-06T12:12:31.961758,unified_chip2/123874,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,15,7.0,0.0,0.007890961262553842,0.013778924942016602,0.006317925580723178,0.0,0.02600717544555664,0.006864270856303554,1.728346347808838,0,248
d3942795-7ee6-451a-8c29-e724bce66a3e,2025-11-06T12:12:32.380528,itwgpt4/241,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,8,6.0,0.0,0.022706351641607836,0.0,0.006745131114231689,0.0,0.029644012451171875,0.006978783987264718,0.818246603012085,0,113
a56abab6-3bf4-427d-84cf-2654fa67733f,2025-11-06T12:12:32.435546,itwgpt4/14357,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,17,4.0,0.0,0.013194231359312636,0.010419607162475586,0.006120748188146131,0.0,0.021586894989013672,0.007556649795265697,1.7520596981048584,0,229
9cb551e3-0c08-4d1f-a038-3d4c90a8357f,2025-11-06T12:12:32.511577,unified_chip2/65539,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,59,4.0,0.0,0.013194231359312636,0.010419607162475586,0.006120748188146131,0.0,0.02779364585876465,0.007838998984427473,1.7602124214172363,0,221
f1a518c1-cec2-44f9-8179-67f399cff27d,2025-11-06T12:12:32.574175,itwgpt4/12010,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,31,4.0,0.0,0.013194231359312636,0.010419607162475586,0.006120748188146131,0.0,0.023429393768310547,0.006821339524637057,1.756049633026123,0,254
857d82d9-aa26-4a08-9660-0f99fe0a1894,2025-11-06T12:12:32.881595,unified_chip2/87761,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,21,5.0,0.0,0.007317073170731714,0.015584707260131836,0.006768902061314573,1.7633731365203857,0.03031468391418457,0.006908260345458985,1.7573797702789307,0,250
adf52392-ef03-4307-9919-0e8d972214dd,2025-11-06T12:12:33.080751,unified_chip2/80840,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,7,6.0,0.0,0.0184105553850874,0.0,0.006764301737850507,1.705911636352539,0.03125,0.006745822727680206,1.7581806182861328,0,256
35750a17-cb39-4481-8d9e-4fa0abf0443f,2025-11-06T12:12:33.120540,unified_chip2/9347,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,10,6.0,0.0,0.007890961262553842,0.017196297645568848,0.006762734098683141,1.7434983253479004,0.024692773818969727,0.0072216736642937915,0.16190457344055176,0,19
5a4f0c64-a62f-4aea-8bef-885b6a7b3b27,2025-11-06T12:12:33.142206,itwgpt4/38922,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,25,6.0,0.0,0.022706351641607836,0.0,0.006745131114231689,0.0,0.023688316345214844,0.007188193530957234,1.7560429573059082,0,241
9ba63618-ecfe-4ff8-9bc0-ec1be1d18fe5,2025-11-06T12:12:33.193187,unified_chip2/159912,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,11,4.0,0.0,0.0044476327116211856,0.013772726058959961,0.006743135985072887,1.46639084815979,0.02244424819946289,0.006909102863735623,1.266082763671875,0,180
5870e221-d692-414d-b42f-d647aefcfc6e,2025-11-06T12:12:33.273473,itwgpt4/707,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,12,5.0,0.0,0.0064562410329985775,0.0,0.006834185244797757,0.0,0.029413461685180664,0.007800724771287706,0.5910656452178955,0,72
02387539-bf2c-4ee9-8475-1f381f24be75,2025-11-06T12:12:33.364807,unified_chip2/62960,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,10,7.0,0.0,0.02608162012887394,0.01444864273071289,0.006830746440100483,0.0,0.021274805068969727,0.006986019223235374,0.922471284866333,0,129
5fdd7b8e-4d9a-4216-8a2b-70d8ed115938,2025-11-06T12:12:33.455235,unified_chip2/62554,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,7,4.0,0.0,0.007317073170731714,0.0,0.006822850986556086,0.3561866283416748,0.02612781524658203,0.007141696520088133,1.7544183731079102,0,242
c485e700-9bb3-4d5f-bfe9-b1e4531d8877,2025-11-06T12:12:33.503393,unified_chip2/165459,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,7,4.0,0.0,0.007317073170731714,0.0,0.006822850986556086,0.3561866283416748,0.021689414978027344,0.0072367702211652484,1.7440407276153564,0,238
d8829e07-d93e-469e-92c3-75ef1a7f01b1,2025-11-06T12:12:33.839805,unified_chip2/4822,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,6,4.0,0.0,0.003443328550932545,0.011367082595825195,0.006745175135308015,1.7141647338867188,0.020311832427978516,0.0069868408903783685,1.7320878505706787,0,245
76926da9-59f5-43c1-b647-83a5f5f5d15c,2025-11-06T12:12:33.842089,unified_chip2/44714,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,44,6.0,0.0,0.007890961262553842,0.017196297645568848,0.006762734098683141,1.7434983253479004,0.03188014030456543,0.007407584915990415,0.7133779525756836,0,92
69d9c09e-9628-4112-b426-356e19cbdb4d,2025-11-06T12:12:33.901520,unified_chip2/36078,TinyLlama/TinyLlama-1.1B-Chat-v1.0,NVIDIA GeForce RTX 3090,6,7.0,0.0,0.010329985652797746,0.015852689743041992,0.006912613566041748,0.14888930320739746,0.027087926864624023,0.006787206934786391,0.61757493019104,0,87
c83f2252-479a-4b5b-a84e-6368fba37561,2025-11-06T12:12:33.932396,unified_chip2/36959,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,8,6.0,0.0,0.02147898128260206,0.0,0.006768579058574907,0.0,0.026945114135742188,0.007570513695344797,1.7151696681976318,0,223
22a0b65d-9e51-4c7f-b3ef-fa783ae52982,2025-11-06T12:12:34.075113,dolly_15k/classification/302,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,28,7.0,0.0,0.02608162012887394,0.01444864273071289,0.006830746440100483,0.0,0.021899938583374023,0.006699691689203656,1.7102222442626953,0,252
