request_id,timestamp,prompt_id,model_id,gpu_id,p_tokens,running_req_count,waiting_req_count,kv_cache_usage_perc,ttft_avg,itl_avg,e2e_avg,ttft_s,tpot_s_per_token,latency_s,d_tokens
3a395ce2-a0ee-49dc-9b33-1ec22c269214,2025-11-11T00:19:15.791844,0,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,30,0.0,0.0,0.0,0.0,0.0,0.0,0.28203535079956055,0.029006562356291146,20.4706027507782,696
91def101-1ffa-4e86-9bad-48510752f682,2025-11-11T00:19:16.521732,5,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,14,0.0,0.0,0.0,0.0,0.0,0.0,0.07905220985412598,0.16461247346532626,20.98483633995056,127
cfda2fd6-4b95-4cdd-823e-3dcef672548b,2025-11-11T00:19:17.117441,187,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,20,34.0,15.0,0.19705281273529096,0.0,0.2444711959687993,0.0,13.000643491744995,0.3052419424057007,16.663546800613403,12
4d598064-a928-4dc3-844f-6b72bde2e987,2025-11-11T00:19:17.118393,199,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,14,34.0,21.0,0.22512638485532965,0.0,0.28187056246679276,0.0,14.232646942138672,0.2992485250745501,16.327386617660522,7
4b32434d-3704-4d1a-b9b2-42cc4a04e216,2025-11-11T00:19:19.674282,134,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,19,21.0,19.0,0.14219640744326123,1.2955808639526367,0.21894668360861638,2.2665088176727295,8.106366872787476,0.26654724364585064,20.634087324142456,47
115f5dde-be23-40ba-b171-7b8ff4be57a2,2025-11-11T00:19:19.681058,143,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,16,21.0,19.0,0.14219640744326123,1.2955808639526367,0.21894668360861638,2.2665088176727295,7.87782096862793,0.2662630537722973,20.392184495925903,47
78128553-65cb-47d7-a73c-d39ecaff3e19,2025-11-11T00:19:19.718028,153,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,9,24.0,22.0,0.14197121572604232,0.0,0.2673124556070737,3.3470962047576904,15.12399172782898,0.3289605458577474,20.05839991569519,15
c943b890-1338-49af-a42d-449412db9dd4,2025-11-11T00:19:20.051662,111,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,15,19.0,12.0,0.11201684933109712,0.0,0.26692080905195326,0.0,5.63179087638855,0.31360553292667165,21.625673055648804,51
3f221ef6-88c6-4251-936f-58711eefa3fb,2025-11-11T00:19:20.188325,23,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,31,3.0,0.0,0.003373198405397071,0.013308445612589518,0.005951779601164162,0.0,0.040909528732299805,0.031126520149457965,24.101709604263306,773
f27a28ac-d05c-4c1a-ad12-e4a6baa547c1,2025-11-11T00:19:20.228314,166,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,9,34.0,10.0,0.16983973324728407,1.4480929034096854,0.2357280090606461,3.6188552379608154,13.585925579071045,0.16487238465285883,20.345693349838257,41
9eac4b79-3771-4746-bf35-68c74ca21e9e,2025-11-11T00:19:20.360168,62,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11,10.0,0.0,0.01817790685167253,0.09514260292053223,0.025881366888751034,0.0,1.1764638423919678,0.23428293999205244,23.199060201644897,94
ddfa27d7-bb0b-4b35-813e-1a203f536934,2025-11-11T00:19:20.370765,24,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,20,3.0,0.0,0.003373198405397071,0.013308445612589518,0.005951779601164162,0.0,0.04718518257141113,0.03028816603898107,24.247429847717285,799
cd6b5dac-0f6f-4963-9e52-9efd8dcd7ab0,2025-11-11T00:19:20.657086,220,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,18,34.0,25.0,0.2388942669678391,0.0,0.31515803514048457,0.0,15.33223819732666,0.09344924368509432,19.163657188415527,41
c3d47d5f-78bf-4b77-aec8-2e811d28f38c,2025-11-11T00:19:20.768722,56,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,10.0,0.0,0.01817790685167253,0.09514260292053223,0.025881366888751034,0.0,1.3380146026611328,0.21363504046485537,23.769693851470947,105
8e39ad38-bf78-47c0-9fe9-b0baa3324d0c,2025-11-11T00:19:20.956836,158,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,22,34.0,10.0,0.16983973324728407,1.4480929034096854,0.2357280090606461,3.6188552379608154,13.153382539749146,0.13655275005405232,21.209994792938232,59
ace2ea7e-36f6-4c5c-b984-df91f05e7432,2025-11-11T00:19:21.315994,204,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,4,34.0,21.0,0.22512638485532965,0.0,0.28187056246679276,0.0,14.65440821647644,0.0905080447121272,20.356415033340454,63
65edc661-c8cc-496a-b5b1-5379073a2b05,2025-11-11T00:19:21.387510,52,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,8,10.0,0.0,0.01817790685167253,0.09514260292053223,0.025881366888751034,0.0,1.468545913696289,0.1936833598032719,24.516865730285645,119
209adf92-479c-47bf-978d-27dbbb0a3839,2025-11-11T00:19:21.521117,145,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,10337,21.0,19.0,0.14219640744326123,1.2955808639526367,0.21894668360861638,2.2665088176727295,10.297709941864014,0.1428703974528485,22.15595293045044,83
f2dd2d6b-00bb-43b7-85d2-003dc75ff096,2025-11-11T00:19:22.427444,43,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,8213,5.0,0.0,0.0022587931590836163,0.031016111373901367,0.015870527095264857,0.0,1.6347005367279053,0.18817930109798908,25.721651077270508,128
728c8e53-e8b3-4a8e-a2a0-31c46ea7ce44,2025-11-11T00:19:24.658202,12,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,10588,0.0,0.0,0.0,0.0,0.0,0.0,0.0850667953491211,0.029419307679575884,28.94540762901306,981
d5a537a0-ba16-4e49-8adf-a7565699a717,2025-11-11T00:19:25.006555,31,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,4882,9.0,0.0,0.34529285495246853,0.039716362953186035,0.01710764230059188,0.0,1.1810293197631836,0.028988239377043968,28.603903770446777,946
21d23e72-f05d-4d89-84ea-91b140114920,2025-11-11T00:19:25.710133,251,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,39.0,30.0,0.2934279875228568,3.3301912546157837,0.25329432962462306,0.0,20.562880754470825,0.29810624652438694,23.245836973190308,9
cbc313c6-b386-4931-b920-010e8bea07ce,2025-11-11T00:19:25.866930,86,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11,11.0,4.0,0.04571367107669144,0.0,0.22252314095385373,0.0,1.47499418258667,0.19014839444841658,28.09576940536499,140
bdd8b2a4-5fe3-4fea-8ed3-6dbcf157162b,2025-11-11T00:19:25.873359,270,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,16,39.0,33.0,0.32107131332687966,0.0,0.2796645514899865,0.0,21.660958528518677,0.15866023302078247,22.930240392684937,8
815cc32b-4feb-48bc-a1bd-757d2fe2d399,2025-11-11T00:19:26.060936,162,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,3492,34.0,10.0,0.16983973324728407,1.4480929034096854,0.2357280090606461,3.6188552379608154,13.66053557395935,0.12847325753192512,26.250914812088013,98
b79205fb-1822-4f91-8776-293514bfee18,2025-11-11T00:19:26.516737,33,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,15,9.0,0.0,0.34529285495246853,0.039716362953186035,0.01710764230059188,0.0,1.1143732070922852,0.03048735473882034,30.046872854232788,949
dd7e5d8c-5e58-4b2e-8290-c37a316c3c97,2025-11-11T00:19:26.594731,26,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,6531,3.0,0.0,0.003373198405397071,0.013308445612589518,0.005951779601164162,0.0,0.6187667846679688,0.02937091208869354,30.371500730514526,1013
f6a3e378-1b48-4b4e-b25f-93205791a7f0,2025-11-11T00:19:26.762026,79,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,16,19.0,5.0,0.10199305745153864,0.34344391028086346,0.20998467598110437,0.0,2.0307466983795166,0.31195028348900805,29.170421361923218,87
66c07f1c-da7f-4c2a-8444-b5a9a7049211,2025-11-11T00:19:26.838973,233,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,17,33.0,32.0,0.265892223297838,0.0,0.3485956054646522,4.751476764678955,16.91342544555664,0.09617991958345685,24.992538690567017,84
f9706cad-150d-4566-b15d-25dde95d0e9a,2025-11-11T00:19:26.924777,30,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,5311,9.0,0.0,0.34529285495246853,0.039716362953186035,0.01710764230059188,0.0,0.7927532196044922,0.029354902649301986,30.558624505996704,1014
2802dd67-9b07-4291-b1ed-7a9e2db4ad32,2025-11-11T00:19:27.372376,260,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,16,39.0,30.0,0.2934279875228568,3.3301912546157837,0.25329432962462306,0.0,21.884443283081055,0.12591856176202948,24.654651641845703,22
2ca5e5ac-9fb0-490f-9da0-e30fd7c75b5d,2025-11-11T00:19:27.377454,37,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,14,9.0,0.0,0.34529285495246853,0.039716362953186035,0.01710764230059188,0.0,1.0694470405578613,0.02994463887046929,30.864362716674805,995
745245ad-9092-41df-94b3-285369c3f3a1,2025-11-11T00:19:27.545025,264,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,10,39.0,33.0,0.32107131332687966,0.0,0.2796645514899865,0.0,21.752923727035522,0.11393082141876221,24.71512508392334,26
7721f595-c1b5-45ff-824a-300c60543be2,2025-11-11T00:19:28.320282,53,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,7,10.0,0.0,0.01817790685167253,0.09514260292053223,0.025881366888751034,0.0,1.4338366985321045,0.16939074036765234,31.415997743606567,177
3e67f410-0e99-4140-9f06-47adbb9d2f1c,2025-11-11T00:19:28.642656,266,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11,39.0,33.0,0.32107131332687966,0.0,0.2796645514899865,0.0,21.729464769363403,0.07779802725865291,25.774962186813354,52
798b0d5b-5976-4960-b4ea-fabd9f7ad693,2025-11-11T00:19:28.755780,38,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,5.0,0.0,0.0022587931590836163,0.031016111373901367,0.015870527095264857,0.0,0.04629707336425781,0.15537507983221524,32.20893859863281,207
76c11b58-bec7-4f00-a1d8-abb85d57b610,2025-11-11T00:19:28.790635,35,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,10,5.0,0.0,0.0022587931590836163,0.031016111373901367,0.015870527095264857,0.0,0.09264349937438965,0.1547982027897468,32.290669679641724,208
b76e82df-c8ea-4298-b892-3056962ac49b,2025-11-11T00:19:29.096175,148,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11616,21.0,19.0,0.14219640744326123,1.2955808639526367,0.21894668360861638,2.2665088176727295,12.887079238891602,0.10930224181779849,29.61032223701477,153
7e3848cc-1de5-4fb7-8f7d-abec3495646b,2025-11-11T00:19:30.736941,110,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,9,19.0,12.0,0.11201684933109712,0.0,0.26692080905195326,0.0,5.646739959716797,0.33347040712833403,32.32437252998352,80
c6378332-9c16-4d17-9485-9793d491f9f3,2025-11-11T00:19:31.528146,9,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,9610,0.0,0.0,0.0,0.0,0.0,0.0,1.11436128616333,0.32513010613272125,35.9032826423645,107
da6631c5-603c-4ea4-8347-a458abb6f7f0,2025-11-11T00:19:31.600528,96,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,18,16.0,10.0,0.9356025758969642,1.1035752296447754,0.10861528354739262,0.0,28.92245888710022,0.030580316493713778,33.60124731063843,153
ccefe6d5-2399-42fc-b42f-9f12c4bd1bc6,2025-11-11T00:19:31.682527,165,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,34.0,10.0,0.16983973324728407,1.4480929034096854,0.2357280090606461,3.6188552379608154,13.586609363555908,0.11535558217688452,31.812791347503662,158
f465a6f0-cb01-4534-93d4-5d8b6e0aadb6,2025-11-11T00:19:31.763423,249,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,5840,39.0,30.0,0.2934279875228568,3.3301912546157837,0.25329432962462306,0.0,20.643853902816772,0.1163355541229248,29.369020462036133,75
b5e218d1-2510-4e7f-96a5-48d87446ac67,2025-11-11T00:19:32.878639,57,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,14,13.0,1.0,0.08943406529115805,0.8782633543014526,0.23915756202768534,0.0,1.080353021621704,0.31588113741441204,35.82727813720703,110
df00bed0-a080-409a-a526-54a16a5dcbb7,2025-11-11T00:19:32.945957,104,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11096,11.0,10.0,0.0731418737227062,0.0,0.26748300855979323,0.0,3.5835418701171875,0.1666110824136173,34.73981428146362,187
f9ac5f78-b884-4e45-962f-b7cb6cfc336d,2025-11-11T00:19:33.351905,188,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,7,34.0,15.0,0.19705281273529096,0.0,0.2444711959687993,0.0,12.983445644378662,0.12201641819959769,32.872121810913086,163
59ad2c6c-a1b1-4b91-aabe-a08a94689ac6,2025-11-11T00:19:33.586022,213,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,2164,35.0,30.0,0.17208159444596127,2.817643880844116,0.2622213809715154,0.0,21.6910457611084,0.3535268942515055,32.296852588653564,30
2bd3ffa0-d2af-4eb0-bcd1-2500832abd07,2025-11-11T00:19:34.337335,212,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,34.0,25.0,0.2388942669678391,0.0,0.31515803514048457,0.0,15.55567741394043,0.11226087502944164,33.068373918533325,156
6b020208-fc1e-40db-a80c-33735b174ab2,2025-11-11T00:19:34.571802,71,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,34,13.0,7.0,0.7387304507819688,0.6302471955617269,0.0983927183724181,0.0,29.55694890022278,0.034171685576438904,37.21140646934509,224
97177064-97f4-4587-9ca3-53930acb2847,2025-11-11T00:19:34.928233,114,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11,21.0,11.0,0.10110788426374095,1.288947629928589,0.283788861008361,0.0,3.2801036834716797,0.16160744225106588,36.409629344940186,205
1840ee0c-1a63-4f98-9604-c8f54cf3e63e,2025-11-11T00:19:34.941872,77,Qwen/Qwen1.5-0.5B,NVIDIA GeForce RTX 3090,17,13.0,7.0,0.7387304507819688,0.6302471955617269,0.0983927183724181,0.0,29.371756553649902,0.03856983895485218,37.394283056259155,208
916f5811-3af6-480d-8dcb-1a118a5e0853,2025-11-11T00:19:35.252935,280,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,3,39.0,33.0,0.32107131332687966,0.0,0.2796645514899865,0.0,21.37175965309143,0.12841221223394556,32.02997326850891,83
ba9ec9c4-d6e0-4394-98d2-94ce587ddaac,2025-11-11T00:19:35.927205,285,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,16,39.0,39.0,0.3487146391309024,0.0,0.3146529870573431,0.0,23.765174865722656,0.2847061464863439,32.591065406799316,31
b09a5872-d884-4c7c-bd18-615ea9d5a3fc,2025-11-11T00:19:35.977720,215,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,12,35.0,30.0,0.17208159444596127,2.817643880844116,0.2622213809715154,0.0,23.66486644744873,0.36480512619018557,34.6090202331543,30
a1aed9ca-90e3-47a1-96a4-1f60eca8c2c2,2025-11-11T00:19:36.258114,300,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,11,39.0,39.0,0.3487146391309024,0.0,0.3146529870573431,0.0,27.00177240371704,0.29315510549043355,32.57171940803528,19
de26629e-9ef9-4b58-b8ff-c6a17e80711f,2025-11-11T00:19:36.259905,291,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,25,39.0,39.0,0.3487146391309024,0.0,0.3146529870573431,0.0,27.267133235931396,0.2925117894222862,32.824857234954834,19
f66e61a6-201a-4c81-926c-5e4275bc8bbc,2025-11-11T00:19:36.393166,311,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,19,39.0,42.0,0.36248252124341185,0.0,0.3472990379668772,0.0,29.737868070602417,0.2209987243016561,32.38985276222229,12
a4ed23cc-cd38-4fd5-8b68-cf2f0fb4567a,2025-11-11T00:19:36.488982,120,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,15,21.0,11.0,0.10110788426374095,1.288947629928589,0.283788861008361,0.0,3.1106975078582764,0.16063358386357626,37.80755162239075,216
999d1011-31a1-4bcb-897c-dbe719d4e806,2025-11-11T00:19:36.583187,126,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,15,21.0,11.0,0.10110788426374095,1.288947629928589,0.283788861008361,0.0,8.311874628067017,0.14565075978194134,37.733328104019165,202
91add6ad-e92d-4f04-9ed8-2483c459f984,2025-11-11T00:19:36.660826,160,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,3887,24.0,22.0,0.14197121572604232,0.0,0.2673124556070737,3.3470962047576904,19.025135278701782,0.3796706554737497,36.86965608596802,47
e2d4f8da-ab2a-4344-abe5-36ce3e2b7c32,2025-11-11T00:19:36.722945,105,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,8,11.0,10.0,0.0731418737227062,0.0,0.26748300855979323,0.0,3.5334560871124268,0.1573597139066404,38.4673125743866,222
8d9a2c39-bd4c-4bcf-ae6c-aac5a5cb7a9b,2025-11-11T00:19:37.034277,179,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,3531,32.0,20.0,0.1520340106868443,2.18756565451622,0.24409486688845963,0.0,19.74252486228943,0.37722903887430825,36.7178316116333,45
1b95aab6-6bd0-484e-98ec-3a6dc5640432,2025-11-11T00:19:37.041283,235,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,14,35.0,35.0,0.18202738016303288,0.0,0.26595355453900993,0.0,26.089403867721558,0.36128917694091794,35.12163329124451,25
4ee7b03b-e37e-41a5-8c61-a26515411cce,2025-11-11T00:19:37.151833,29,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,1408,5.0,0.0,0.0022587931590836163,0.031016111373901367,0.015870527095264857,0.0,0.26242995262145996,0.15363749319856818,40.82272815704346,264
1510f789-6cb3-4b0c-9f3b-c10bc3a9427a,2025-11-11T00:19:37.359267,177,Qwen/Qwen2.5-3B-Instruct,NVIDIA GeForce RTX 3090,12,32.0,20.0,0.1520340106868443,2.18756565451622,0.24409486688845963,0.0,18.849794626235962,0.3802357266346614,37.10110950469971,48
3ec2064b-76f3-4721-a4d8-9435b4b068af,2025-11-11T00:19:37.431372,101,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,51,11.0,10.0,0.0731418737227062,0.0,0.26748300855979323,0.0,1.3277440071105957,0.1581912298997243,39.293639183044434,240
4df66294-5f9e-4f5d-9350-216afe98bb82,2025-11-11T00:19:37.461689,73,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,15,11.0,4.0,0.04571367107669144,0.0,0.22252314095385373,0.0,0.9153528213500977,0.15650399017333985,40.04135036468506,250
08d539f1-250b-4073-8bac-b9c62ae5fc73,2025-11-11T00:19:37.747918,81,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,13,11.0,4.0,0.04571367107669144,0.0,0.22252314095385373,0.0,1.6156039237976074,0.152778564937531,40.11580228805542,252
7c501ddf-1cf2-41b8-9608-5e50829b189e,2025-11-11T00:19:37.776020,69,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,10,10.0,0.0,0.01817790685167253,0.09514260292053223,0.025881366888751034,0.0,1.010542392730713,0.15287558514942495,40.45244336128235,258
57d9da72-9cea-46b6-935c-83968ada1fe8,2025-11-11T00:19:37.792953,150,Qwen/Qwen2.5-1.5B-Instruct,NVIDIA GeForce RTX 3090,12,34.0,10.0,0.16983973324728407,1.4480929034096854,0.2357280090606461,3.6188552379608154,13.337430953979492,0.12324044255927058,38.23200035095215,202
